,Load[MWh]
20166,65.78182551548007
20167,65.30654877164528
20168,64.63570051039163
20169,64.0081414077079
20170,63.65101072016312
20171,63.84672881427592
20172,64.68500286025039
20173,65.97493419401772
20174,67.46991715821167
20175,68.78223608719553
20176,69.8906314008715
20177,71.41583022774985
20178,74.29686334329259
20179,79.41530753113385
20180,87.33317335863617
20181,96.90327119070221
20182,106.65136214365364
20183,115.31089484191047
20184,120.25611710464996
20185,125.17481983674557
20186,129.76652041309217
20187,135.2357493476659
20188,142.35867508387787
20189,150.20828477603902
20190,157.56168315009825
20191,163.10848563908704
20192,165.96543647877786
20193,166.66010566696656
20194,166.0494111779962
20195,165.03432785317466
20196,164.37519162833854
20197,164.18324808749026
20198,164.3091099647435
20199,164.8129832918801
20200,165.58840272446088
20201,166.74947557716823
20202,168.25683547830198
20203,170.293052440056
20204,172.6194160172125
20205,174.7050932135621
20206,175.655442122738
20207,174.6904977257498
20208,171.23320220041032
20209,166.09686621238362
20210,160.36184264517365
20211,155.09435353268134
20212,151.12725902954568
20213,148.4485986070385
20214,146.63035264928223
20215,145.3311595878267
20216,144.31409070525666
20217,143.440023883853
20218,142.70378036462122
20219,141.92045076207916
20220,141.06404032414795
20221,140.36065362262417
20222,140.026868318092
20223,140.2389551147842
20224,141.13180898498237
20225,142.48715171428432
20226,144.10358796676127
20227,145.60304375068728
20228,146.79251575991276
20229,147.814537552686
20230,148.8228986095233
20231,149.94149356574607
20232,151.2131521747237
20233,152.488531415487
20234,153.26038357762258
20235,153.18386353249304
20236,152.0570546301867
20237,150.10094994290264
20238,147.69170174083354
20239,145.19996245780024
20240,142.90693333642795
20241,140.76183081844528
20242,138.64804680754622
20243,136.46706732696353
20244,135.45281360388773
20245,132.5071119780971
20246,128.825967621445
20247,124.27143963078508
20248,118.62211064773207
20249,112.20158433202982
20250,105.36635891566618
20251,98.52027386053966
20252,92.07391980503158
20253,86.18076952972825
20254,80.99230455328714
20255,76.63608234229518
20256,73.26637756982001
20257,70.80208011502124
20258,69.01045066468579
20259,67.73973997987501
20260,66.9014386395396
20261,66.3483228864305
20262,65.80064360305434
20263,65.32502476625861
20264,64.6538701087008
20265,64.02607897774789
20266,63.66879657941171
20267,63.86455334490272
20268,64.70301777304677
20269,65.99329417449648
20270,67.48877391716415
20271,68.80166696737814
20272,69.91078811307563
20273,71.43709651103606
20274,74.32000370106057
20275,79.44139286308751
20276,87.36346792137037
20277,96.93846214486025
20278,106.69141081785736
20279,115.35514977217329
20280,120.30335568047666
20281,125.22400982981041
20282,129.81701035940867
20283,135.28731019368635
20284,142.4113841723585
20285,150.26210343560174
20286,157.61645669523028
20287,163.1638719768274
20288,166.02101319868783
20289,166.71553067608517
20290,166.1044167513974
20291,165.08875930534572
20292,164.42904598455812
20293,164.23660566523608
20294,164.36208380342873
20295,164.86584409115218
20296,165.64141820924573
20297,166.8030622084618
20298,168.31137996988627
20299,170.3490902417829
20300,172.6773665647994
20301,174.76503087504395
20302,175.71691176574072
20303,174.75257718663943
20304,171.29459450065661
20305,166.1565748203177
20306,160.4192934395654
20307,155.14943347411753
20308,151.18019717157412
20309,148.49970134596336
20310,146.67984903865124
20311,145.37924000980948
20312,144.36090687064456
20313,143.48577212425846
20314,142.7486837841492
20315,141.964705692342
20316,141.10787581869343
20317,140.40433443165682
20318,140.07070381263745
20319,140.28321004504704
20320,141.17678974726675
20321,142.53316470489432
20322,144.1509812281007
20323,145.65207905823937
20324,146.8434638133248
20325,147.86766607688403
20326,148.87839798667687
20327,149.9994441133329
20328,151.27354794330103
20329,152.55118499760675
20330,153.32475952343276
20331,153.2491170211161
20332,152.1222337507748
20333,150.1653258887128
20334,147.75492944418343
20335,145.26204191868985
20336,142.96817095116145
20337,140.82241994391364
20338,138.70802314040628
20339,136.5262761817025
20340,135.5109128875446
20341,132.56368225495453
20342,128.88047641637246
20343,124.32334554448785
20344,118.6707622162236
20345,112.24652939765735
20346,105.407323804061
20347,98.55718717838809
20348,92.11047615631205
20349,86.21334570377599
20350,81.02145087356107
20351,76.66251869137402
20352,73.29094876858123
20353,70.825509020765
20354,69.03315671312943
20355,67.76193735095933
20356,66.92317195408556
20357,66.36963081581631
20358,65.8214874759018
20359,65.3454849000455
20360,64.67399112424812
20361,64.04594714197624
20362,63.688495184520306
20363,63.8842935961109
20364,64.72297220419571
20365,66.01362639526319
20366,67.50965646138981
20367,68.82318610198332
20368,69.93311339718011
20369,71.4606503550786
20370,74.3456339006401
20371,79.47028335732105
20372,87.3970168293158
20373,96.97743396991727
20374,106.73576391392635
20375,115.40416425667556
20376,120.35567210573257
20377,125.27848590280249
20378,129.87292917227958
20379,135.3444129456743
20380,142.46976010510556
20381,150.32170495356544
20382,157.67711721401224
20383,163.22521073208847
20384,166.08256315916827
20385,166.7769140521672
20386,166.16533309621974
20387,165.14903905978852
20388,164.48869212334276
20389,164.2957014805618
20390,164.42075720831573
20391,164.9243866082976
20392,165.7001302855109
20393,166.86241087510652
20394,168.37178763734923
20395,170.41114887962274
20396,172.74154320427579
20397,174.8314117830775
20398,175.78498529025066
20399,174.82133192234994
20400,171.36258473296732
20401,166.22269990231086
20402,160.48292273030424
20403,155.21043311113905
20404,151.2388259556401
20405,148.55629542059197
20406,146.73466422988287
20407,145.43249049758487
20408,144.41275923936212
20409,143.5364375791375
20410,142.79841815123018
20411,142.0137201768443
20412,141.15642327193598
20413,140.4527123257796
20414,140.11925126588002
20415,140.3322245295493
20416,141.22660740654692
20417,142.58412763191342
20418,144.20346721247643
20419,145.70638854683307
20420,146.89988832883364
20421,147.92650606616942
20422,148.93986465495814
20423,150.0636207528093
20424,151.34043752869397
20425,152.6205733489754
20426,153.3960546712185
20427,153.32138490279956
20428,152.19441834025903
20429,150.23662103649858
20430,147.82495141121012
20431,145.33079665440033
20432,143.03599162435242
20433,140.88952073452586
20434,138.7744456945394
20435,136.5918539149581
20436,135.5752620608621
20437,132.62633583707432
20438,128.94083946301447
20439,124.38082906081502
20440,118.72464631965711
20441,112.29630541083797
20442,105.45269425484867
20443,98.5980657998623
20444,94.92035503628355
20445,92.56378309599916
20446,90.57838092539305
20447,88.31939946946775
20448,84.99758839706166
20449,81.19563220066355
20450,77.29308792247146
20451,74.01655503880826
20452,71.91067326989142
20453,70.6232575383462
20454,69.8564081728143
20455,69.43755141465587
20456,68.88269108052494
20457,68.35191423495262
20458,67.94290895024825
20459,67.77008947567205
20460,67.90713905456887
20461,68.23963964292896
20462,68.57307268934892
20463,68.66256897894765
20464,68.48056351235492
20465,68.35309744579514
20466,68.77740722235563
20467,70.2335183247633
20468,72.9985994710238
20469,76.99724057861167
20470,82.07432917060187
20471,87.96461106937495
20472,94.49384019785867
20473,100.32227026131851
20474,108.36334857058597
20475,117.2853457756747
20476,127.06417781204883
20477,136.97234985883549
20478,146.18645505380496
20479,153.865146376535
20480,159.39509455973126
20481,163.04842821764777
20482,165.3486385100339
20483,166.81860116896692
20484,167.90730186410417
20485,168.74456804787826
20486,169.6096164277384
20487,170.62806339203183
20488,171.95048443577954
20489,173.5525806662024
20490,175.33934027445432
20491,177.1747562412396
20492,179.0611412855545
20493,180.436087845521
20494,180.8335831528151
20495,179.77858291559818
20496,176.94638326416143
20497,172.6090165037036
20498,167.10277501301755
20499,160.9173030887203
20500,154.38762706204642
20501,148.20517542004708
20502,142.59610466718314
20503,138.31297167878267
20504,135.5228048315637
20505,133.94202008874353
20506,132.99616221487818
20507,132.16987123646751
20508,131.089286534622
20509,129.97579930254082
20510,129.15426130540092
20511,128.9884991593839
20512,129.66372713208705
20513,131.13017562630512
20514,133.23462652813794
20515,135.72817723792315
20516,138.4397651854811
20517,141.3038437753889
20518,144.28848964917913
20519,147.3900241825364
20520,150.37164300923004
20521,152.99737779202616
20522,154.79967636734239
20523,155.32396393072622
20524,154.33652435318922
20525,152.0324419477015
20526,148.75984693656585
20527,144.84634815678052
20528,140.73959759250786
20529,136.8946419714206
20530,133.61875710239514
20531,131.53371125607595
20532,132.1710279025768
20533,131.87450364825534
20534,131.0949908726216
20535,128.69392609883985
20536,124.01203771650279
20537,117.67889854945808
20538,110.68870319498787
20539,104.09302870275894
20540,98.72931699725305
20541,94.15602332389828
20542,90.11956566776489
20543,86.21452528512465
20544,82.07486238810255
20545,77.99014937927123
20546,74.2913612331689
20547,71.26053057107481
20548,69.26082641556796
20549,68.07410523280804
20550,67.26932705255717
20551,66.63091032422139
20552,65.90459636099352
20553,65.15444487106807
20554,64.43235813459907
20555,63.970821489314076
20556,63.857357774958864
20557,63.90669765333251
20558,63.90668667044217
20559,63.65789288631586
20560,63.16275806996256
20561,62.57374137110118
20562,62.39182791243351
20563,62.99716533081513
20564,64.64096754160543
20565,67.05131938788837
20566,69.99810532021426
20567,72.92975902529557
20568,75.74338234290134
20569,77.33682351271759
20570,81.1412476064309
20571,86.17678562695582
20572,92.82796875660235
20573,100.63617859572578
20574,109.01308845264299
20575,117.32884916378354
20576,125.02232788590142
20577,131.97429689760168
20578,137.8915436005106
20579,142.76873552916862
20580,146.5187087267406
20581,149.51073631216244
20582,152.2082687788527
20583,155.05611547020436
20584,158.387265388422
20585,161.83217057265617
20586,165.12678334814504
20587,167.66062796353748
20588,169.1888394217723
20589,169.29397852988433
20590,167.58584677448027
20591,163.84740261010305
20592,157.81378555417524
20593,150.51215699361603
20594,142.9184293814662
20595,136.18453054866487
20596,131.05332061907245
20597,127.29872810010237
20598,124.20100290448326
20599,121.19660429705273
20600,117.86251607242431
20601,114.2882007414224
20602,110.74431433594474
20603,107.4302812106144
20604,104.63093907047741
20605,102.53208411493208
20606,101.27302740820369
20607,100.91568559605757
20608,101.64288521312253
20609,103.24683799140429
20610,105.4765098764227
20611,108.13059459927408
20612,111.00329702909161
20613,114.28425730411166
20614,118.09790514408462
20615,122.64206521052759
20616,127.97529505129495
20617,133.4381525799157
20618,138.17980224189677
20619,141.491447188256
20620,142.71288935907745
20621,142.11203309407202
20622,140.41235140404302
20623,138.0548056276914
20624,135.52089204910584
20625,133.09905870200208
20626,130.82056808341758
20627,128.75808941422324
20628,128.36760702972438
20629,126.2973439497941
20630,123.38758936509475
20631,119.06440181218932
20632,112.92892844159445
20633,105.7506033393993
20634,98.4262646700034
20635,91.7801025017783
20636,92.24138769566852
20637,86.32999642874245
20638,81.12581599914692
20639,76.75717432631136
20640,73.37893210341913
20641,70.90939318951415
20642,69.1144647731465
20643,67.8414248814798
20644,67.0009906659008
20645,66.44593241971772
20646,65.896120261098
20647,65.41875228811925
20648,64.74604780071222
20649,64.11709057897065
20650,63.759034753070566
20651,63.95498190073114
20652,64.79441906277289
20653,66.08643865096278
20654,67.5844409573774
20655,68.90024625984167
20656,70.01305606007472
20657,71.5449896562019
20658,74.43740703054115
20659,79.57373821815861
20660,87.51715987720547
20661,97.11699302438257
20662,106.89458428945447
20663,115.57967281925582
20664,122.00597088256812
20665,125.47356515747113
20666,130.07316361913385
20667,135.5488952946873
20668,142.67879080313867
20669,150.53513823927003
20670,157.89434326950138
20671,163.4448611855184
20672,166.30297514127645
20673,166.9967162163885
20674,166.3834664417358
20675,165.36489971815524
20676,164.70227711983875
20677,164.50731423676982
20678,164.63084988188848
20679,165.1340271242176
20680,165.9103776445965
20681,167.07493389606282
20682,168.5881034280901
20683,170.6333784165061
20684,172.9713582807283
20685,175.06911582068193
20686,176.02875775951043
20687,175.0675287895504
20688,171.60605080592293
20689,166.45949367516704
20690,160.7107655664688
20691,155.42887285295927
20692,151.44876989314292
20693,148.7589572401084
20694,146.9309571708826
20695,145.62316716458201
20696,144.598432424965
20697,143.71786286258174
20698,142.97650579726394
20699,142.18922873942452
20700,141.33026301581097
20701,140.6259452264891
20702,140.29309100975502
20703,140.50773309212957
20704,141.40499847416345
20705,142.76661489089724
20706,144.39141308522866
20707,145.90085798361477
20708,147.10194627990592
20709,148.13720855762912
20710,149.15997024076216
20711,150.29343582926185
20712,151.57996209579497
20713,152.86904885276803
20714,153.651354185902
20715,153.58017376568483
20716,152.45290378156156
20717,150.49192055118206
20718,148.0756996021521
20719,145.57699352160083
20720,143.27885085414252
20721,141.1298008808625
20722,139.01230144293524
20723,136.82667544752633
20724,135.8056839804802
20725,132.85068932503702
20726,129.1570035429639
20727,124.58667680695042
20728,118.9176016232464
20729,112.47454476766313
20730,105.61515866409137
20731,98.74444886521843
20732,92.2920828977616
20733,86.37517054791778
20734,81.16623056408277
20735,76.79382884339805
20736,73.4130015876095
20737,70.9418801219199
20738,69.14595219916194
20739,67.87220432380211
20740,67.03112459367941
20741,66.4754803273806
20742,65.92501967949575
20743,65.44712518082926
20744,64.77395068744109
20745,64.14464244857434
20746,63.78634864496229
20747,63.982355287050865
20748,64.82208694651116
20749,66.11463603511022
20750,67.61340284492454
20751,68.93008866492309
20752,70.04401398568103
20753,71.57765209717024
20754,74.47294602710296
20755,79.61380176596931
20756,87.56368451989626
20757,97.17103478805028
20758,106.95608962911396
20759,115.64763925379538
20760,122.07851838806317
20761,125.54910820741563
20762,130.1507056818589
20763,135.62807940362498
20764,142.75973892186636
20765,150.61779087335972
20766,157.97846244124113
20767,163.52992036922046
20768,166.38832882239706
20769,167.08183489451852
20770,166.46793960532207
20771,165.44848938948581
20772,164.78498627363507
20773,164.58925888716638
20774,164.71220851216935
20775,165.21521024593585
20776,165.99179576930533
20777,167.15723253830592
20778,168.67186860798327
20779,170.71943710659846
20780,173.0603530208421
20781,175.16116559967318
20782,176.1231575684074
20783,175.1628686104097
20784,171.70033460068535
20785,166.55118946231167
20786,160.7989958031829
20787,155.51346203068022
20788,151.53006902899577
20789,148.83743931479572
20790,147.00697022680822
20791,145.69700867388593
20792,144.67033144119495
20793,143.78811685787764
20794,143.0454687634724
20795,142.25719517396408
20796,141.39758096108545
20797,140.69303114349435
20798,140.36040895502947
20799,140.5756995266691
20800,141.47408042922785
20801,142.8372823724677
20802,144.46419559371427
20803,145.97616603056872
20804,147.18019037688134
20805,148.21880219090048
20806,149.24520790774818
20807,150.38243056937563
20808,151.67271688375797
20809,152.96526919116158
20810,153.75021905161987
20811,153.68038915491817
20812,152.5530001819389
20813,150.59078541689993
20814,148.1728034328014
20815,145.6723333424601
20816,143.37289964591432
20817,141.22285016624403
20818,139.10441071635444
20819,138.3805664785201
20820,135.89491372358455
20821,132.9375720129571
20822,129.24071220315054
20823,124.66639339101867
20824,118.9923206753632
20825,112.54356722829955
20826,105.6780710469729
20827,98.80113515621045
20828,92.34629422054911
20829,86.42347704872694
20830,81.20944731657711
20831,76.83302674728144
20832,73.4494359753126
20833,70.97661594370379
20834,69.17962307068476
20835,67.90512259081082
20836,67.06334975060199
20837,66.50707781808784
20838,65.95592703483828
20839,65.47746733910586
20840,64.80378714307973
20841,64.17410408931661
20842,63.815560409107015
20843,64.01162952034497
20844,64.85167352555226
20845,66.14478781121721
20846,67.64437266941646
20847,68.9619985013773
20848,70.0771166854165
20849,71.61257830112369
20850,74.51095106770508
20851,79.6566437035673
20852,87.61343376058424
20853,97.22882767540298
20854,107.02186071926057
20855,115.72031764703199
20856,122.15609912216644
20857,125.62989271646633
20858,130.2336230661532
20859,135.71276079770925
20860,142.84630331459658
20861,150.70617579558655
20862,158.06841801636702
20863,163.6208814001794
20864,166.479602199103
20865,167.17285839462687
20866,166.55827297006573
20867,165.53787976754577
20868,164.8734336650113
20869,164.67689120487913
20870,164.79921316366676
20871,165.30202451526367
20872,166.07886288995215
20873,167.24523967091503
20874,168.76144936821277
20875,170.81146606253986
20876,173.15552328258158
20877,175.25960210550952
20878,176.22410473910503
20879,175.26482123694043
20880,171.80115683308418
20881,166.64925115325167
20882,160.89335099125887
20883,155.60392033372258
20884,151.61700823662233
20885,148.92136512964453
20886,147.0882544890541
20887,145.77596967871864
20888,144.7472220399335
20889,143.86324939626897
20890,143.11921805641288
20891,142.32987356720068
20892,141.46957219367877
20893,140.7647695247687
20894,140.43240018762276
20895,140.64837791990573
20896,141.54795466046716
20897,142.91285219490481
20898,144.5420291791365
20899,146.05669768830046
20900,147.2638633404111
20901,148.3060567189955
20902,149.33635634615536
20903,150.47760083111513
20904,151.77190599410835
20905,153.068164804376
20906,153.85594065016397
20907,153.78755646806252
20908,152.66004255678448
20909,150.69650701544404
20910,148.27664203269953
20911,145.77428596899082
20912,143.47347200171555
20913,141.3223545970628
20914,139.20290969134018
20915,138.47781012107515
20916,135.9903338619216
20917,133.0304785117114
20918,129.33022751950924
20919,124.75163700744746
20920,119.072227641601
20921,112.61737899038944
20922,105.74535032086914
20923,98.86175402889282
20924,92.40401571458823
20925,86.47490998172714
20926,81.25546328190853
20927,76.87476208851872
20928,73.48822931708561
20929,71.01360362958722
20930,69.21547143827212
20931,67.94016778362027
20932,67.09766316194712
20933,66.54071894239665
20934,65.98883340296138
20935,65.50977281350622
20936,64.83555716762814
20937,64.2054725264761
20938,63.846661121340496
20939,64.04279865117067
20940,64.88317582517469
20941,66.1768939792838
20942,67.67734448141034
20943,68.99597576920429
20944,70.11236713400253
20945,71.64976529334092
20946,74.55141620290475
20947,79.70225808150975
20948,87.6664075992695
20949,97.29036276227646
20950,107.0918886357301
20951,115.7977020495229
20952,122.23870118599235
20953,125.71590381101626
20954,130.32190982257387
20955,135.8029186538903
20956,142.93846910772245
20957,150.800281107065
20958,158.16419512127206
20959,163.7177294047883
20960,166.57678634723007
20961,167.26977184310658
20962,166.65445166235972
20963,165.63305597872804
20964,164.9676073950819
20965,164.77019334157964
20966,164.89184598805232
20967,165.3944580333155
20968,166.1715611582085
20969,167.3389433950045
20970,168.85682488572886
20971,170.90945041072345
20972,173.2568512176184
20973,175.3644104645839
20974,176.33158737271776
20975,175.373374770257
20976,171.90850560423388
20977,166.75365495021572
20978,160.99381030764692
20979,155.70023288847958
20980,151.70957561713712
20981,149.01071981104766
20982,147.17480400817738
20983,145.86004422963737
20984,144.82908637285226
20985,143.94324262942737
20986,143.19773880247845
20987,142.40725796969159
20988,141.54622183998393
20989,140.8411484714265
20990,140.50904983392795
20991,140.72576232239663
20992,141.6266122437171
20993,142.99331245932296
20994,144.624895993167
20995,146.1424440326458
20996,147.35295327160966
20997,148.39896024302845
20998,149.433403657098
20999,150.57892876615193
21000,151.8775145532393
21001,153.1777208188043
21002,153.9685070826487
21003,153.90166083151087
21004,152.77401305776985
21005,150.80907344792877
21006,148.38720052823948
21007,145.88283950230738
21008,143.5805530479394
21009,141.42829929971188
21010,139.30778349428542
21011,138.58134529939053
21012,136.0919324966058
21013,133.12939989713587
21014,129.42553759315453
21015,124.84239873207264
21016,119.15730169891005
21017,112.6959651803258
21018,105.81698161217308
21019,98.92629953382276
21020,92.46523845571474
21021,86.52946339747562
21022,81.30427251063423
21023,76.91902891766713
21024,73.5293726887644
21025,71.05283425540601
21026,69.25349432720265
21027,67.97733990223048
21028,67.13405292882922
21029,66.57640072558563
21030,66.02373580914364
21031,65.54403565458756
21032,64.86925481164354
21033,64.23874181060995
21034,63.879647806941385
21035,64.07585673008515
21036,64.91658789593573
21037,66.21094264042438
21038,67.71231828090622
21039,69.03201451896122
21040,70.14975045783214
21041,71.68921009910048
21042,74.5943354832591
21043,79.75063895035393
21044,87.72259116234497
21045,97.35562517506371
21046,107.16616147963694
21047,115.87978056238245
21048,122.32631268065529
21049,125.8071325669012
21050,130.41555107751392
21051,135.89854702272535
21052,143.03622440235824
21053,150.90009193418794
21054,158.26578185707064
21055,163.82045248416156
21056,166.67986044372844
21057,167.372563341072
21058,166.75646080859704
21059,165.73400314942572
21060,165.06748961551847
21061,164.8691533983823
21062,164.99009806116186
21063,165.49249890120566
21064,166.2698846246316
21065,167.43833181168873
21066,168.95798623636728
21067,171.01337825226355
21068,173.36432492706686
21069,175.475572828568
21070,176.44558762091714
21071,175.48851136203103
21072,172.0223630658061
21073,166.86439192903967
21074,161.1003618534616
21075,155.80238482134408
21076,151.8077562969331
21077,149.10549740956242
21078,147.2665979611282
21079,145.94921447831373
21080,144.91591849050852
21081,144.0280846584672
21082,143.2810220775049
21083,142.48933648255115
21084,141.62751800111536
21085,140.92216203402498
21086,140.59034599505938
21087,140.8078408352562
21088,141.7100353306493
21089,143.07865424155793
21090,144.71279008636293
21091,146.23339018999778
21092,147.44744529687006
21093,148.49749491467094
21094,149.53633794169062
21095,150.6864024756004
21096,151.98953066226508
21097,153.293919386118
21098,154.08789752602425
21099,154.0226843969348
21100,152.89489383656667
21101,150.92846389130432
21102,148.5044640458143
21103,145.99797609408145
21104,143.69412791097858
21105,141.5406664258628
21106,139.41901725158306
21107,138.69116011458055
21108,136.19968880458725
21109,133.23432129562346
21110,129.52662755047933
21111,124.93866369128722
21112,119.24753689784748
21113,112.77931984866582
21114,105.89295897144193
21115,98.99475382267187
21116,95.31511246490476
21117,92.93700056696535
21118,90.93313430063152
21119,88.65612900774568
21120,85.3127779776846
21121,81.48840428081861
21122,77.56387978620437
21123,74.26888280681347
21124,72.15025138197764
21125,70.85448263274218
21126,70.08235908616867
21127,69.66086375012874
21128,69.10380807160485
21129,68.5717104497311
21130,68.16226788098098
21131,67.98944840640478
21132,68.12737552811451
21133,68.46119689277602
21134,68.79594774077604
21135,68.88588131442052
21136,68.70387584782779
21137,68.57685004003517
21138,69.0042386532443
21139,70.46782225580795
21140,73.24565008326601
21141,77.2627552865816
21142,82.3635851300625
21143,88.28287651192514
21144,94.84551473644851
21145,100.71131027540955
21146,108.79151212052538
21147,117.75351337899681
21148,127.57234946875367
21149,137.51920479262157
21150,146.77023817904652
21151,154.48365639939618
21152,160.04481535951777
21153,163.72540341489804
21154,166.04715366493906
21155,167.53206429890548
21156,168.62867775296584
21157,169.46858251462137
21158,170.33494869606156
21159,171.35603423823648
21160,172.6850472646059
21161,174.2972545730662
21162,176.0972011212829
21163,177.94668752028858
21164,179.84801756491538
21165,181.2357108060794
21166,181.6411188722966
21167,180.58699617789267
21168,177.74688674225416
21169,173.39457200676298
21170,167.86811133472344
21171,161.6602189352369
21172,155.10724489056085
21173,148.90369057495224
21174,143.27571844231488
21175,138.97895825518253
21176,136.1804383902733
21177,134.5952570092244
21178,133.64676055747756
21179,132.817396691861
21180,131.73197211829827
21181,130.61321367989692
21182,129.78771930329546
21183,129.6215168985113
21184,130.30070125067596
21185,131.77594004663004
21186,133.89402112191615
21187,136.40515243517336
21188,139.13784305634053
21189,142.0247794054834
21190,145.03228303850867
21191,148.15492024547515
21192,151.15324213282793
21193,153.79084605400863
21194,155.598862043855
21195,156.12138857217028
21196,155.12471843413013
21197,152.80481051079622
21198,149.5115530848185
21199,145.57431900298516
21200,141.44338990317604
21201,137.57645406566664
21202,134.28298561844778
21203,133.6516689588743
21204,132.82558262463775
21205,132.53213720696496
21206,131.75174688851828
21207,129.33793245881756
21208,124.62659135990243
21209,118.25169007912783
21210,111.21401817111898
21211,104.57218790165281
21212,99.19782966825751
21213,94.58896725112697
21214,90.52161711325805
21215,86.58849536060495
21216,82.42168515608951
21217,78.31169593952525
21218,74.59044269741264
21219,71.54088913882904
21220,69.52761132957554
21221,68.33153167329228
21222,67.5197331505382
21223,66.87616717945959
21224,66.1456410107298
21225,65.39221137782192
21226,64.66731650435163
21227,64.20437579056599
21228,64.09091207621078
21229,64.14072196056559
21230,64.14117800893499
21231,63.89144718756777
21232,63.39443829673268
21233,62.802613460870006
21234,62.61836187118224
21235,63.223232258304094
21236,64.8689055688548
21237,67.28440665788055
21238,70.24102106971092
21239,73.18671545979865
21240,76.02046574239458
21241,77.640584213723
21242,81.47964298869262
21243,86.55871308218025
21244,93.26278378359142
21245,101.13043748044436
21246,109.5700633886307
21247,117.94807311978063
21248,125.70005866238716
21249,132.70538525183323
21250,138.6684991840036
21251,143.5831369056406
21252,147.36119444794681
21253,150.37475009213802
21254,153.09147248657752
21255,155.95991317417906
21256,159.31540226288877
21257,162.78558068013444
21258,166.10359856359594
21259,168.65382199501497
21260,170.1890567704743
21261,170.28998069836308
21262,168.56406605843185
21263,164.79425940633791
21264,158.71430808988885
21265,151.35885492032412
21266,143.7103626872065
21267,136.9287255253833
21268,131.76194387729376
21269,127.98207515059067
21270,124.8637559587217
21271,121.83923038630103
21272,118.48221003440258
21273,114.88261849566773
21274,111.31345885717852
21275,107.97555656733725
21276,105.1560874622101
21277,103.04178477843632
21278,101.77243256094368
21279,101.41040853731452
21280,102.13948222886125
21281,103.75092238090598
21282,105.99323088243015
21283,108.66416740201062
21284,111.5569967968183
21285,114.86182623634926
21286,118.7026213838156
21287,123.27720392601292
21288,128.64366735425733
21289,134.1392854896526
21290,138.90854949038678
21291,142.23938436449524
21292,143.46831688380104
21293,142.86465248179434
21294,141.15654638076148
21295,138.7872980504236
21296,136.241214886592
21297,133.80814899148308
21298,131.51936286213436
21299,130.9104795172227
21300,129.04814594321138
21301,126.966650315276
21302,124.03910987132805
21303,119.68783797368836
21304,113.51117958531516
21305,106.28324207961636
21306,98.90601286373442
21307,92.20883422350506
21308,92.66980409692692
21309,86.71174837540431
21310,81.4673556619281
21311,77.0669439645441
21312,73.66685836241413
21313,71.18391832860364
21314,69.38055062762514
21315,68.10155236899492
21316,67.25565656492614
21317,66.69563350872703
21318,66.14036273633893
21319,65.65852673181787
21320,64.98185099134228
21321,64.34991607347965
21322,63.98987313368459
21323,64.18631705981892
21324,65.02823513950797
21325,66.32472275924017
21326,67.82918021109205
21327,69.15243124121967
21328,70.27467090828966
21329,71.82100513071263
21330,74.73774680193696
21331,79.91230315954014
21332,87.91032880459925
21333,97.5737049755946
21334,107.4143454607324
21335,116.15403797654601
21336,122.61906096303915
21337,127.57492986430215
21338,130.72844714793771
21339,136.2180796965918
21340,143.36286963509127
21341,151.23361174807565
21342,158.6052273159864
21343,164.1636877381405
21344,167.02428261154594
21345,167.71603954748434
21346,167.0973281843419
21347,166.07131275837654
21348,165.4012444323967
21349,165.19982937861187
21350,165.31840318843592
21351,165.8200900953438
21352,166.59842475489626
21353,167.77042673402596
21354,169.29600680373267
21355,171.36064425373908
21356,173.72344519332012
21357,175.84701736558003
21358,176.82651556975128
21359,175.87322910592832
21360,172.4028180339377
21361,167.23441454922263
21362,161.45639733362333
21363,156.14372517779145
21364,152.1358234464952
21365,149.42218624977076
21366,147.5733333835333
21367,146.2471774473112
21368,145.20605794222487
21369,144.31158750674092
21370,143.55931023916497
21371,142.7635938967147
21372,141.8991695593328
21373,141.19286465611592
21374,140.86199755327684
21375,141.08209824941977
21376,141.98879647301194
21377,143.36381698437262
21378,145.00648730487325
21379,146.53727582930196
21380,147.76318520095194
21381,148.82674600335014
21382,149.88028712880552
21383,151.04552274185363
21384,152.3638190329352
21385,153.6821948968093
21386,154.48684038765478
21387,154.42707992289093
21388,153.29881340709878
21389,151.32740675293485
21390,148.8962943485782
21391,146.38269383797876
21392,144.07363096826225
21393,141.91614171037142
21394,139.79069976630706
21395,139.05810389811487
21396,136.55975503224556
21397,133.584907086181
21398,129.86441311485413
21399,125.26032924039723
21400,119.54905763363895
21401,113.05784598803787
21402,106.14683061985357
21403,99.22350097414193
21404,92.74492771115408
21405,86.77868853106096
21406,81.52724572786754
21407,77.12126237730199
21408,73.71734533400927
21409,71.23205527029305
21410,69.4272091327789
21411,68.14716377221598
21412,67.30031308257793
21413,66.7394184330087
21414,66.1831898003299
21415,65.70057144408075
21416,65.02319664407624
21417,64.39074114996866
21418,64.03035016776984
21419,64.22688036082475
21420,65.06923572455956
21421,66.36650569601989
21422,67.87209651672502
21423,69.1966504748257
21424,70.3205470617153
21425,71.8694038478852
21426,74.79041126959663
21427,79.97166967451325
21428,87.9792709477579
21429,97.65379042511637
21430,107.50548497497535
21431,116.25475311897445
21432,122.72656441970166
21433,127.68687160529296
21434,130.84335171144258
21435,136.33542055692297
21436,143.48281932608998
21437,151.35608697754265
21438,158.72988004151796
21439,164.28973263328714
21440,167.1507647907383
