,osm_id,highway,length,geometry
5162,345688075,service,54.7023226189126,"SRID=3857;LINESTRING(915981.03 7002345.69,916029.18 7002371.65)"
5124,670000544,service,73.0612653875097,"SRID=3857;LINESTRING(915299.21 7002983.01,915372.27 7002982.58)"
13474,211777943,service,24.3005925854729,"SRID=3857;LINESTRING(913683.47 7013424.17,913692.35 7013401.55)"
5125,684503163,service,74.7521912722136,"SRID=3857;LINESTRING(915372.27 7002982.58,915447.01 7002981.23)"
13472,211775930,service,312.47824457317,"SRID=3857;LINESTRING(913753.82 7013341.11,913755.52 7013369.98,913751.22 7013382.2,913717.59 7013369.39,913703.14 7013405.78,913692.35 7013401.55,913650.78 7013385.28,913631.32 7013377.67,913601.93 7013366.18,913571.79 7013354.37,913556.22 7013348.28,913550.02 7013329.54,913549.72 7013311.59)"
13470,211777946,service,37.0445097127912,"SRID=3857;LINESTRING(913618.06 7013412.26,913631.32 7013377.67)"
13468,211777942,service,24.7581905622522,"SRID=3857;LINESTRING(913592.97 7013389.26,913601.93 7013366.18)"
5126,345688083,service,57.3909653175106,"SRID=3857;LINESTRING(915401.18 7001954.26,915452.48 7001979.99)"
10542,156963709,service,48.4245008471612,"SRID=3857;LINESTRING(913471.28 7009453.5,913465.7 7009448.81,913464.22 7009442.89,913464.22 7009438.17,913466.29 7009432.85,913469.54 7009428.41,913475.15 7009426.05,913480.17 7009425.76,913487.35 7009429.26)"
7468,349496105,service,51.4707072045742,"SRID=3857;LINESTRING(910679.11 7007794.23,910716.7 7007829.39)"
5132,345688094,service,96.5734642607363,"SRID=3857;LINESTRING(915530.46 7002172.51,915614.34 7002220.36999999)"
5133,307926081,service,95.683512162892,"SRID=3857;LINESTRING(915720.26 7002057.27,915676.17 7002142.19)"
5175,345536379,service,110.651106681101,"SRID=3857;LINESTRING(915511.96 7002789.4,915511.96 7002814.49,915500.46 7002830.05,915501.05 7002896.26)"
10546,285880713,service,55.9391213723328,"SRID=3857;LINESTRING(913029.25 7009660.06,913032.03 7009715.93)"
13458,23174333,service,721.777784841337,"SRID=3857;LINESTRING(913074.96 7014889.91,913142.06 7014926.88,913243.86 7014982.99,913253.5 7014988.3,913366.68 7015050.37,913418.34 7015078.71,913471.43 7015108.42,913564.47 7015159.7,913625.84 7015193.52,913694.65 7015231.42,913707.18 7015238.13)"
7466,349496115,service,155.326987353111,"SRID=3857;LINESTRING(910757.93 7007681.36,910635.36 7007585.95)"
5141,345688070,service,47.9553167031144,"SRID=3857;LINESTRING(915668.71 7002318.51,915711.91 7002339.33)"
5153,345688098,service,53.0890760872034,"SRID=3857;LINESTRING(915700.06 7002247.75,915747.86 7002270.85)"
7465,349496117,service,64.521655280036,"SRID=3857;LINESTRING(910574.91 7007775.41,910521.65 7007738.99)"
5155,345688128,service,50.772213854904,"SRID=3857;LINESTRING(915827.25 7002309.85,915871.09 7002335.46)"
5156,345688119,service,52.6623679675181,"SRID=3857;LINESTRING(915789.34 7002379.12,915836.69 7002402.17)"
13451,23174342,service,115.180564766091,"SRID=3857;LINESTRING(913059.06 7014952.83,913161.9 7015004.7)"
13450,23174330,service,389.339197495921,"SRID=3857;LINESTRING(912977.89 7015266.86,912999.72 7015194.34,913015.18 7015126.51,913059.06 7014952.83,913074.96 7014889.91)"
7464,349496111,service,110.224576662234,"SRID=3857;LINESTRING(910675.82 7007713.31,910589.6 7007644.64)"
13447,371518834,service,74.1305936706851,"SRID=3857;LINESTRING(913057.06 7014849.33,913006.71 7014819.58,912998.97 7014805.98)"
5138,345536383,service,53.5298019792901,"SRID=3857;LINESTRING(915525.99 7002415.87,915574.58 7002438.33)"
13333,316534839,service,83.6084044823935,"SRID=3857;LINESTRING(913497.37 7014116.39,913457.39 7014189.82)"
5176,345536382,service,58.0137544028829,"SRID=3857;LINESTRING(915553.76 7002955.72,915555.42 7002897.73)"
13413,343174144,service,141.1289141213,"SRID=3857;LINESTRING(912870.13 7015141.59,912801.11 7015264.69)"
5186,345536385,service,87.6573556528012,"SRID=3857;LINESTRING(915800.09 7002588.15,915720.43 7002551.57)"
13381,380257504,service,72.0591770685356,"SRID=3857;LINESTRING(912649.52 7014514.37,912687.09 7014452.88)"
13380,380257512,service,176.691161268741,"SRID=3857;LINESTRING(912797.83 7014308.59,912823.76 7014323.63,912876.86 7014356.59,912897.05 7014410.45,912883.41 7014433.4)"
13379,380257510,service,33.6785762765636,"SRID=3857;LINESTRING(912823.76 7014323.63,912844.57 7014350.11)"
13377,380257499,service,475.131450651737,"SRID=3857;LINESTRING(912626.62 7014500.62,912673.09 7014422.83,912647.53 7014407.92,912661.83 7014389.5,912677.72 7014369,912682.78 7014331.3,912688.32 7014293.53,912728.82 7014317.73,912775.65 7014345.69,912757.27 7014376.46,912740.29 7014404.91,912722.49 7014434.7,912701.84 7014422.35)"
5187,345536397,service,58.4984187771834,"SRID=3857;LINESTRING(915717.09 7002738.04999999,915739.32 7002683.94)"
13375,380257503,service,72.1424509402239,"SRID=3857;LINESTRING(912677.72 7014369,912712.71 7014389.09,912740.29 7014404.91)"
13374,380257501,service,87.1101928613899,"SRID=3857;LINESTRING(912682.78 7014331.3,912757.27 7014376.46)"
13373,380257511,service,77.2190577477834,"SRID=3857;LINESTRING(912775.65 7014345.69,912787.64 7014325.64,912797.83 7014308.59,912768.65 7014291.15)"
13372,380257509,service,32.6471193236521,"SRID=3857;LINESTRING(912787.64 7014325.64,912759.54 7014309.02)"
5188,345688112,service,68.5027568779352,"SRID=3857;LINESTRING(915903.4 7002471.69,915964.21 7002503.23)"
5190,345536386,service,74.1571635110489,"SRID=3857;LINESTRING(915976.86 7002642.5,915910.61 7002609.18)"
5192,345536375,service,52.2637972212728,"SRID=3857;LINESTRING(915776.8 7002768.2,915829.06 7002767.57)"
5193,345536398,service,75.5167246395383,"SRID=3857;LINESTRING(915893.25 7002807.92,915826.71 7002772.21)"
7441,700782884,service,87.9071333865066,"SRID=3857;LINESTRING(910566.15 7007531.75,910635.36 7007585.95)"
7440,349496101,service,75.6480112097534,"SRID=3857;LINESTRING(910602.37 7007505.5,910662.07 7007551.96)"
13364,380257506,service,131.175876786493,"SRID=3857;LINESTRING(912647.53 7014407.92,912551.44 7014347.98,912536.26 7014338.45)"
13349,377857594,service,107.126766564197,"SRID=3857;LINESTRING(912688.32 7014293.53,912613.55 7014248.85,912596.36 7014238.58)"
5195,345536404,service,90.1139986286851,"SRID=3857;LINESTRING(915828.76 7002964.08,915805.32 7002953.66,915799.5 7002945.87,915751.17 7002920.17)"
7439,349496109,service,110.667431977795,"SRID=3857;LINESTRING(910562.06 7007500.12,910648.79 7007568.86)"
5196,345536389,service,75.8717997666145,"SRID=3857;LINESTRING(915912.96 7002769.71,915845.98 7002734.07)"
7438,89166804,service,160.734341382798,"SRID=3857;LINESTRING(910704.12 7007299.79,910621.01 7007437.37)"
7437,31363393,service,70.8995330206515,"SRID=3857;LINESTRING(910704.37 7007068.26,910694.88 7007078.02,910661.49 7007055.78,910668.85 7007040.27)"
5185,345536391,service,83.435798672826,"SRID=3857;LINESTRING(915807.86 7002563.08,915732.72 7002526.81)"
13385,173774074,service,85.476848329262,"SRID=3857;LINESTRING(912780.55 7014636.12,912856.09 7014676.12)"
13386,321680567,service,104.517259708962,"SRID=3857;LINESTRING(912414.8 7014738.66,912336.28 7014694.54,912323.66 7014687.5)"
13387,364783918,service,141.399368597189,"SRID=3857;LINESTRING(912443.02 7014807.77,912366.84 7014761.39,912321.58 7014735.36)"
13412,23227716,service,100.713660133356,"SRID=3857;LINESTRING(912881.18 7015009.25,912907.43 7014964.21,912882.97 7014948.2,912875.02 7014930.56)"
5179,345536400,service,78.9978797172838,"SRID=3857;LINESTRING(915657.67 7002827.32,915628.74 7002900.83)"
13410,316529337,service,85.4157571260948,"SRID=3857;LINESTRING(912823.1 7014991.4,912853.85 7014935.69,912875.02 7014930.56)"
13409,173774075,service,49.0085553783737,"SRID=3857;LINESTRING(912834.25 7014898.99,912855.69 7014854.92)"
5180,345536395,service,78.6348078165801,"SRID=3857;LINESTRING(915701.56 7002841.95,915667.53 7002912.84)"
13407,173774073,service,50.435464702796,"SRID=3857;LINESTRING(912759.43 7014859.77,912783.28 7014815.33)"
13406,173773732,service,130.829878088055,"SRID=3857;LINESTRING(912734.72 7014703.57999999,912849.91 7014765.61)"
5181,345536377,service,59.6410496249942,"SRID=3857;LINESTRING(915724.59 7002870.9,915697.67 7002924.12)"
5182,345536388,service,47.3911489618899,"SRID=3857;LINESTRING(915725.14 7002884.79,915704.77 7002927.58)"
13403,316529331,service,76.5407316396785,"SRID=3857;LINESTRING(912622.2 7015075.07,912582.5 7015140.51)"
13402,316529357,service,97.7354454628123,"SRID=3857;LINESTRING(912534.37 7015225.41,912587.35 7015143.28)"
5178,91964778,service,86.3049168051662,"SRID=3857;LINESTRING(915602.21 7002814.9,915597.72 7002831.42,915580.39 7002898.4)"
13401,319580316,service,84.9089689057336,"SRID=3857;LINESTRING(912514.1 7015199.11,912560.53 7015128.02)"
13398,316529347,service,125.9539233221,"SRID=3857;LINESTRING(912396.04 7015178.66,912463.16 7015072.08)"
13397,316529361,service,137.615294570635,"SRID=3857;LINESTRING(912363.5 7015173,912436.48 7015056.33)"
13396,316529376,service,118.577991213955,"SRID=3857;LINESTRING(912347.15 7015141.22,912410.21 7015040.8)"
13395,316529378,service,106.908344642212,"SRID=3857;LINESTRING(912464.34 7014966.16,912477.69 7014975.23,912431.42 7015053.32)"
13394,316529375,service,120.061108602563,"SRID=3857;LINESTRING(912322.97 7015128.67,912385.7 7015026.3)"
13393,316529367,service,117.924198109356,"SRID=3857;LINESTRING(912459.72 7014933.1,912397.51 7015033.28)"
13392,316529362,service,97.6872929295323,"SRID=3857;LINESTRING(912421.01 7014933.85,912369.27 7015016.71)"
5183,345536392,service,85.9374080686904,"SRID=3857;LINESTRING(915692.01 7002455.59,915726.04 7002473.21,915730.53 7002483.96,915745.6 7002494.14,915745.53 7002511.92)"
13390,370130910,service,138.901158150297,"SRID=3857;LINESTRING(912584.27 7014680.72,912596.19 7014687.85,912644.14 7014716.49,912704.12 7014750.92)"
5184,345536378,service,81.2376682602979,"SRID=3857;LINESTRING(915821.89 7002534.42,915763.37 7002510.24,915745.53 7002511.92)"
13388,364783919,service,113.093264764431,"SRID=3857;LINESTRING(912506.31 7014769.55,912541.85 7014710.14,912537.06 7014698.35,912551.4 7014670.71)"
13399,319580317,service,29.1677605681035,"SRID=3857;LINESTRING(912489.92 7015208.04,912502.51 7015196.27,912514.1 7015199.11)"
5842,102037655,service,187.438149268797,"SRID=3857;LINESTRING(918765.72 7002685.28,918798.82 7002680.5,918836.7 7002672.5,918847.95 7002670.11,918913.91 7002652.57,918948.24 7002643.43)"
5843,102037654,service,58.4855426541583,"SRID=3857;LINESTRING(918937.29 7002698.69,918932.09 7002663.81,918926.71 7002655.2,918913.91 7002652.57)"
5844,102037710,service,76.7478397094246,"SRID=3857;LINESTRING(918744.4 7002819.7,918820.18 7002807.55)"
7201,262891923,service,96.2998400840375,"SRID=3857;LINESTRING(917933.48 7006731.57,917860.44 7006794.33)"
11781,689437117,service,10.8059243012065,"SRID=3857;LINESTRING(911108.95 7012626.14,911112.63 7012615.98)"
11779,233510487,service,94.8876894032424,"SRID=3857;LINESTRING(911144.35 7012526.12,911110.91 7012614.92)"
11778,233703328,service,66.3840583280953,"SRID=3857;LINESTRING(911071.76 7012510.93,911037.8 7012567.97)"
11777,233510488,service,104.713972797401,"SRID=3857;LINESTRING(911021.8 7012681.76,911076.24 7012592.31)"
11776,233510396,service,110.33366913621,"SRID=3857;LINESTRING(910919.8 7012622.67999999,910930.78 7012605.88,910942.22 7012598.38,910981.54 7012532.66)"
11775,233510383,service,57.3506277199749,"SRID=3857;LINESTRING(910917.92 7012560.26,910949.85 7012512.62)"
11774,233510385,service,107.332046471615,"SRID=3857;LINESTRING(910995.66 7012415.04,910939.57 7012506.55)"
11773,233510390,service,90.2644425750238,"SRID=3857;LINESTRING(910944.31 7012405.2,910924.31 7012439.53,910908.48 7012450.28,910896.83 7012461.33,910887.05 7012473.15)"
11772,233510394,service,76.5209258940474,"SRID=3857;LINESTRING(910875.04 7012556.27,910916.04 7012491.66)"
11771,545446533,service,62.6872810042618,"SRID=3857;LINESTRING(910879.35 7012468.25,910863.06 7012493.67,910845.59 7012521.07)"
11767,233510395,service,217.551499292225,"SRID=3857;LINESTRING(911079.87 7012395.94,910970.63 7012330.61,910898.63 7012287.55,910893.19 7012284.23)"
11766,377982093,service,25.0764132229904,"SRID=3857;LINESTRING(910983.96 7012309.37,910970.63 7012330.61)"
11765,233510384,service,75.0278521644498,"SRID=3857;LINESTRING(911121.67 7012207.54,911081.22 7012270.73)"
11764,233510393,service,64.6824937702127,"SRID=3857;LINESTRING(911096.29 7012203.66,911062.92 7012259.07)"
11763,233510380,service,64.2223613732168,"SRID=3857;LINESTRING(911039.26 7012167.83,911005.87 7012222.69)"
11762,233510381,service,44.9515939191497,"SRID=3857;LINESTRING(910903.1 7012351.16,910870.1 7012331.33,910864.55 7012328.04)"
6502,140433457,service,63.6739577825258,"SRID=3857;LINESTRING(915987.02 7006439.76,916045.75 7006415.16)"
11756,233510386,service,62.0966383988333,"SRID=3857;LINESTRING(910765.83 7012611.38,910733.44 7012664.36)"
6503,443729886,service,67.5750345907277,"SRID=3857;LINESTRING(915540.88 7006569.89,915473.65 7006576.71)"
11754,233510392,service,67.1148748581972,"SRID=3857;LINESTRING(910818.61 7012521.94,910766.45 7012490.34,910761.18 7012487.21)"
11753,233703345,service,42.2820636443534,"SRID=3857;LINESTRING(910782.13 7012532.3,910751.36 7012513.48,910746.16 7012510.08)"
6505,221619808,service,9.86777583927693,"SRID=3857;LINESTRING(915618.09 7006785.35,915608.86 7006788.84)"
7202,263312914,service,97.9914225840306,"SRID=3857;LINESTRING(918039.16 7006589.16,918107.58 7006659.31)"
11747,24634010,service,67.0986746901339,"SRID=3857;LINESTRING(910717.31 7012553.67,910683.78 7012518.45,910667.94 7012508.95)"
11803,392754042,service,54.5327681295092,"SRID=3857;LINESTRING(910814.88 7012651,910785.56 7012696.98)"
7203,262892531,service,95.7315099634977,"SRID=3857;LINESTRING(918064.26 7006564.36,918132.52 7006631.48)"
6473,144732247,service,62.561306720036,"SRID=3857;LINESTRING(915522.28 7006212.97,915511.87 7006190.82,915509.16 7006185.07,915504.93 7006176.06,915495.67 7006156.35)"
11834,373211542,service,29.5384664463345,"SRID=3857;LINESTRING(911076 7012943.99,911053.63 7012924.7)"
6474,144732139,service,35.8899010868402,"SRID=3857;LINESTRING(915544.74 7006176.41,915511.87 7006190.82)"
6475,443729888,service,116.569347183534,"SRID=3857;LINESTRING(915476.7 7006300.67999999,915518.09 7006282.48,915546.3 7006267.7,915571.67 7006256.66,915565.85 7006246.35)"
6477,144732137,service,31.9784208516982,"SRID=3857;LINESTRING(915578.12 7006089.74,915565.47 7006060.37)"
7205,262891921,service,98.1817494297325,"SRID=3857;LINESTRING(918008.94 7006756.26,918068.44 7006707.67,918073.09 7006686.82)"
6482,653786078,service,66.6563188667929,"SRID=3857;LINESTRING(915435.12 7006373.27,915464.38 7006366.71,915499.13 7006355)"
11826,233703357,service,65.5214660178309,"SRID=3857;LINESTRING(911052.66 7012932.35,911053.63 7012924.7,911060.91 7012867.35)"
7204,262891908,service,91.2311468161823,"SRID=3857;LINESTRING(917994.99 7006717.82,918036.79 7006682.59,918047.54 7006684.39,918073.09 7006686.82)"
11823,233703343,service,80.5668480234198,"SRID=3857;LINESTRING(911107.25 7012804.76,911085.84 7012882.43)"
11822,233703330,service,78.2302664875703,"SRID=3857;LINESTRING(910989.07 7012895.83,910974.29 7012887.03,911005.05 7012834.32)"
11821,233703335,service,82.9632075068819,"SRID=3857;LINESTRING(910957.14 7012901.83,910998.41 7012829.86)"
11820,233704211,service,61.0212361796215,"SRID=3857;LINESTRING(911053.45 7012795.22,911052.26 7012807.9,911049.12 7012824.48,911040.31 7012854.63)"
11819,233704212,service,54.9149897545273,"SRID=3857;LINESTRING(911027.82 7012786.23,911015.01 7012839.63)"
11817,233704207,service,69.408570798999,"SRID=3857;LINESTRING(911006.33 7012754.3,910980.17 7012818.59)"
11816,383035533,service,39.3899035255669,"SRID=3857;LINESTRING(910950.26 7012846.57,910970.85 7012812.99)"
11815,233703355,service,80.1968079168774,"SRID=3857;LINESTRING(910873.81 7012846.43,910913.93 7012776.99)"
11814,233703351,service,71.3723714068982,"SRID=3857;LINESTRING(910956.36 7012719.75,910917.63 7012779.7)"
11813,233510484,service,74.8424298094556,"SRID=3857;LINESTRING(910876.79 7012665.9,910836.97 7012729.27)"
6485,653786076,service,52.9317683437782,"SRID=3857;LINESTRING(915390.84 7006551.71,915443.48 7006546.16)"
6486,653786077,service,45.3803129118117,"SRID=3857;LINESTRING(915483.5 7006489.43,915528.38 7006482.71)"
6487,703410814,service,76.7739669392847,"SRID=3857;LINESTRING(915582.17 7006304.54,915621.99 7006370.18)"
11808,27451477,service,300.853201349775,"SRID=3857;LINESTRING(910683.49 7013176.53,910649.18 7013154.49,910615.93 7013132.06,910608.07 7013126.77,910564.57 7013100.76,910538.51 7013084.14,910491.75 7013053.76,910438.57 7013019.43,910431.3 7013012.8)"
11804,233703354,service,77.7573231267134,"SRID=3857;LINESTRING(910790.51 7012791.78,910830.09 7012724.85)"
11746,24634008,service,128.200427541468,"SRID=3857;LINESTRING(910838.69 7012367.59,910824.03 7012346.57,910821.68 7012343.21,910783.62 7012401.67,910804.8 7012421.06)"
6506,350897407,service,192.982839132683,"SRID=3857;LINESTRING(915801.95 7006722.03,915625.34 7006799.82)"
6508,439498545,service,48.6787944553303,"SRID=3857;LINESTRING(915470.17 7006873.64,915481.47 7006871.14,915473.64 7006834.87)"
11709,209143771,service,76.0601078317899,"SRID=3857;LINESTRING(909996.36 7012709.57,909976.06 7012696.72,909952.96 7012682.02,909931.95 7012669.12)"
10945,272777209,service,47.2547500393811,"SRID=3857;LINESTRING(914166.8 7009995.77,914161.77 7009976.32,914154.97 7009950.02)"
11705,34710210,service,36.8128731109624,"SRID=3857;LINESTRING(910244.74 7012457.89,910226.16 7012450.98,910232.38 7012435.17)"
11704,34710212,service,23.646259747091,"SRID=3857;LINESTRING(910232.38 7012435.17,910210.58 7012426.01)"
11702,34710211,service,93.181218362743,"SRID=3857;LINESTRING(910232.38 7012435.17,910259.48 7012364.97,910276.25 7012371.32)"
11701,209180596,service,207.086618112337,"SRID=3857;LINESTRING(910332.26 7012162.59,910322.74 7012186.67,910273.16 7012300.6,910265.65 7012303.96,910254.94 7012303.48,910223.64 7012291.88,910219.44 7012289.97)"
11700,209140559,service,191.778341107556,"SRID=3857;LINESTRING(910223.02 7012283.02,910229.74 7012284.88,910249.31 7012293.2,910259.21 7012295.61,910266.13 7012292.99,910272.53 7012283.75,910326.29 7012160.23)"
11699,34714472,service,105.889501370505,"SRID=3857;LINESTRING(910228.03 7012269.3,910267.07 7012170.87)"
11698,34714473,service,127.899036535763,"SRID=3857;LINESTRING(910241.82 7012160.47,910197.87 7012271.83,910194.87 7012279.44)"
11697,55072387,service,145.517709171596,"SRID=3857;LINESTRING(910188.56 7012566.26,910167.17 7012624.27999999,910130.62 7012694.61,910128.54 7012698.51)"
11695,88382582,service,94.6003535896823,"SRID=3857;LINESTRING(909976.06 7012696.72,910024.68 7012615.57)"
11694,34710218,service,181.767223693484,"SRID=3857;LINESTRING(909931.95 7012669.12,909983.5 7012582.15,910000.67 7012592.29,910006.31 7012596.24,910024.68 7012615.57,910046.52 7012631.74)"
6572,42157115,service,389.083481271788,"SRID=3857;LINESTRING(916265.65 7005415.33,916113.38 7005057.28)"
6578,666411471,service,114.673105035857,"SRID=3857;LINESTRING(916631.77 7005069.95,916608.73 7005081.56,916649.77 7005160.39)"
11691,64732413,service,101.016983227508,"SRID=3857;LINESTRING(910006.31 7012596.24,909952.96 7012682.02)"
11690,24464733,service,99.5869815819214,"SRID=3857;LINESTRING(909960.48 7012569.23,909907.86 7012653.78)"
11689,34710221,service,80.3229252984876,"SRID=3857;LINESTRING(909913.12 7012543.52,909935.89 7012557.01,909960.48 7012569.23,909983.5 7012582.15)"
11688,34710217,service,96.4731879826129,"SRID=3857;LINESTRING(909885.75 7012639.43,909935.89 7012557.01)"
6580,360347310,service,71.4394904793556,"SRID=3857;LINESTRING(916570.12 7005299.27,916631.34 7005262.45)"
11685,23320599,service,203.945073126785,"SRID=3857;LINESTRING(909968.86 7012450.72,909968.6 7012453.71,909960.72 7012466.38,909913.12 7012543.52,909863.18 7012624.78)"
6581,24473224,service,76.9278421669069,"SRID=3857;LINESTRING(916592.46 7005347.7,916657.06 7005305.93)"
11683,88382583,service,883.819325146123,"SRID=3857;LINESTRING(910295.6 7012032.19,910302.28 7012046.36,910312 7012067.8,910325.52 7012090.04,910326.68 7012092.56,910336.82 7012114.66,910339.31 7012125.2,910342.24 7012137.58,910341.8 7012151.47,910337.96 7012168.75,910333.44 7012188.43,910302.9 7012296.67,910276.25 7012371.32,910244.74 7012457.89,910188.56 7012566.26,910159.4 7012618.41,910136.88 7012657.80999999,910093.76 7012735.44999999,910087.25 7012745.48,910080.94 7012750.36,910073.35 7012751.94,910060.15 7012749.25,910020.24 7012725,909996.36 7012709.57)"
6582,130057082,service,25.7626055178825,"SRID=3857;LINESTRING(916599.19 7005359.5,916592.46 7005347.7,916586.01 7005337.37)"
11710,64732411,service,92.5933825921605,"SRID=3857;LINESTRING(910046.52 7012631.74,909996.36 7012709.57)"
11711,24464734,service,115.997052116027,"SRID=3857;LINESTRING(910046.52 7012631.74,910066.42 7012646.93,910066.06 7012649.62,910064.74 7012652.7,910020.24 7012725)"
11712,65103449,service,512.652656208807,"SRID=3857;LINESTRING(909804.92 7012917.44,909817.15 7012931.48,909827.53 7012914.01,909836.48 7012900.29,909851.61 7012877.12,909863.22 7012859.33,909884.21 7012827.19,909935.48 7012748.67,909954.29 7012749.81,910005.04 7012782.32,910014.54 7012804.98,909978.59 7012860.28,909942.89 7012866.14,909884.21 7012827.19)"
11713,283935359,service,56.9776552684332,"SRID=3857;LINESTRING(910128.54 7012698.51,910101.7 7012748.77)"
10940,558991906,service,14.701455143825,"SRID=3857;LINESTRING(914103.53 7009894.39999999,914113.29 7009892.37,914117.92 7009891.39)"
6510,439497486,service,44.3376543798052,"SRID=3857;LINESTRING(915432.63 7006896.33,915442.57 7006893.5,915470.17 7006873.64)"
6512,221619809,service,121.731048013098,"SRID=3857;LINESTRING(915608.86 7006788.84,915580.12 7006800.4,915495.94 7006834.31)"
6515,439497482,service,22.3296327782204,"SRID=3857;LINESTRING(915481.47 7006871.14,915503.42 7006875.24)"
6517,113310926,service,135.285885721717,"SRID=3857;LINESTRING(915462.86 7007024.37,915496.27 7007016.17,915534.62 7007006.5,915563.09 7006999.88,915572.06 7007025.43,915573.73 7007030.17)"
6519,28701054,service,106.319271660502,"SRID=3857;LINESTRING(915470.69 7007056.33,915504.04 7007048.49,915540.42 7007039.23,915573.73 7007030.17)"
6523,45296958,service,10.7116058548021,"SRID=3857;LINESTRING(915630.24 7006833.51,915639.88 7006828.84)"
10941,558991915,service,67.8738417981589,"SRID=3857;LINESTRING(914154.97 7009950.02,914179.67 7009886.8)"
6533,28701056,service,138.27640669427,"SRID=3857;LINESTRING(915595.34 7007018.69,915625.53 7007007.63,915612.15 7006974.01,915606.72 7006971.6,915597.68 7006972.98,915589.14 7006977.24,915585.28 7006981.29,915583.64 7006986.71,915595.34 7007018.69)"
11733,159372557,service,37.8318648745493,"SRID=3857;LINESTRING(910400.07 7013005.12,910366.73 7012987.24)"
6534,28701057,service,29.2616320796634,"SRID=3857;LINESTRING(915573.73 7007030.17,915572.06 7007025.43,915595.34 7007018.69)"
6472,144732138,service,36.4734752941527,"SRID=3857;LINESTRING(915504.93 7006176.06,915538.31 7006161.36)"
11731,369239622,service,301.239897089455,"SRID=3857;LINESTRING(910205.92 7013286.17,910223.24 7013256.12999999,910237.12 7013234.03,910288.13 7013161.86,910314.02 7013128.79,910320.28 7013120.81,910342.21 7013097.95,910353.77 7013084.38,910367.8 7013063.82,910380.9 7013041.88)"
11729,442759041,service,36.7516230976002,"SRID=3857;LINESTRING(910341.16 7012950.44,910360.79 7012919.37)"
11728,270888661,service,208.362665051767,"SRID=3857;LINESTRING(910366.73 7012987.24,910359.89 7012988.39,910347.68 7012993.44,910338.83 7012990.73,910271.04 7012946.44,910257.48 7012968.17,910252.68 7012970.8,910242.6 7012964.57,910242.84 7012958.09,910255.56 7012936.73,910261.2 7012934.32,910265.85 7012937.03,910270.67 7012939.85,910271.04 7012946.44)"
6536,350897409,service,113.137787509643,"SRID=3857;LINESTRING(915801.95 7006722.03,915842.19 7006708.29,915850.94 7006710.62,915877.39 7006766.21)"
10943,558991907,service,149.748786023699,"SRID=3857;LINESTRING(914117.92 7009891.39,914148.62 7009884.87,914162.17 7009931.51,914132.68 7009940.78,914143.21 7009978.21)"
6538,350897408,service,103.959540094974,"SRID=3857;LINESTRING(915935.64 7006654.54,915962.32 7006642.83,915971.18 7006648.57,915999.54 7006706.24)"
6539,350897406,service,84.5986105123867,"SRID=3857;LINESTRING(915887.58 7006666.78,915931.01 7006739.38)"
11720,289202003,service,32.988278219253,"SRID=3857;LINESTRING(909931.68 7013113.78999999,909949.87 7013086.27)"
11719,289202002,service,32.0400140449407,"SRID=3857;LINESTRING(909903.38 7013095.93,909920.63 7013068.93)"
10944,558991908,service,23.0190614410822,"SRID=3857;LINESTRING(914143.21 7009978.21,914144.24 7009981.87,914149.07 7010000.47)"
11715,283935360,service,2.48294180550138,"SRID=3857;LINESTRING(910101.7 7012748.77,910100.53 7012750.96)"
11714,209139674,service,46.8650723040902,"SRID=3857;LINESTRING(910100.53 7012750.96,910096.35 7012757.4,910093.74 7012759.92,910086.7 7012759.65,910060.15 7012749.25)"
11730,24377167,service,162.017992551081,"SRID=3857;LINESTRING(910281.73 7012912.32,910341.16 7012950.44,910403.77 7012990.58,910416.15 7013002.29)"
7206,262892408,service,57.9516289666885,"SRID=3857;LINESTRING(917935.87 7006805.02,917894.4 7006845.5)"
7207,262892407,service,100.374513201995,"SRID=3857;LINESTRING(917998.57 7006828.89,917921.47 7006893.16)"
6459,223893581,service,45.1559475594855,"SRID=3857;LINESTRING(915146.5 7006807.73,915191.64 7006808.93)"
6295,638788968,service,147.928894487871,"SRID=3857;LINESTRING(914797.66 7005609.71,914849.75 7005590.44,914857.8 7005612.53,914922 7005587.58)"
6296,432209212,service,90.7152534748682,"SRID=3857;LINESTRING(914870.78 7005648.68,914884.8 7005682.52,914834.97 7005703.55)"
6298,638788966,service,84.1671883806823,"SRID=3857;LINESTRING(914934.48 7005552.22,915013.18 7005522.38)"
11927,73822951,service,128.579788762019,"SRID=3857;LINESTRING(911919.29 7011242.34,911917.2 7011278.72,911952.36 7011280.3,911957.78 7011277.72,911965.65 7011278.05,911970.73 7011281.13,911984.97 7011281.76,911991.73 7011279.18,912007.35 7011279.85)"
11926,108955904,service,124.464750030215,"SRID=3857;LINESTRING(912012.04 7011195.67,911888.48 7011180.69)"
7221,23898144,service,73.0443166851954,"SRID=3857;LINESTRING(918391.1 7006892.1,918334.19 7006937.89)"
6300,65372074,service,235.933922705518,"SRID=3857;LINESTRING(914885.86 7005821.81,914855.23 7005835.04,914789.45 7005863.49,914777.02 7005868.85,914765.42 7005842.05,914846.34 7005807.06)"
11923,233288827,service,66.5812372989666,"SRID=3857;LINESTRING(911715.73 7011130.66,911727.67 7011146.18,911739.61 7011156.34,911766.69 7011172.07999999)"
11922,233510125,service,71.7999791089551,"SRID=3857;LINESTRING(911703.3 7012186.04,911713.23 7012114.93)"
